model,seed,epoch,train_loss,val_loss,val_overall_rmse,val_yaw_rmse,val_translation_rmse,val_yaw_r2,best_val_loss,patience_wait,train_data_gen_seconds,train_step_seconds
optic_lobe_seeded,0,1,3.4766735669225453,0.03861340805888176,0.1965029388666153,0.1464083343744278,0.21726131439208984,-0.05327498912811279,0.03861340805888176,0,44.09225936856819,114.79352859919891
optic_lobe_seeded,0,2,0.034918387859527555,0.032695016264915465,0.1808176338672638,0.14525113999843597,0.19619782269001007,-0.004789471626281738,0.032695016264915465,0,44.14492187072756,113.6998021559557
optic_lobe_seeded,0,3,0.032567908854356835,0.029845998746653397,0.17275993525981903,0.13962723314762115,0.18713925778865814,0.07504767179489136,0.029845998746653397,0,43.93095017113956,113.68033209536225
optic_lobe_seeded,0,4,0.029851701323475158,0.026871070762475333,0.163923978805542,0.13030007481575012,0.17837479710578918,0.19691967964172363,0.026871070762475333,0,44.107495579111855,113.62615214107791
optic_lobe_seeded,0,5,0.02686645600146481,0.02709907672057549,0.16461797058582306,0.1387917697429657,0.176116481423378,0.07891100645065308,0.026871070762475333,1,44.00587553327205,113.653140226088
optic_lobe_seeded,0,6,0.025258039975804943,0.022044228514035542,0.14847297966480255,0.1106257513165474,0.16415639221668243,0.40216881036758423,0.022044228514035542,0,44.062731483078096,113.6718036592356
optic_lobe_seeded,0,7,0.02320723912811705,0.022304847401877246,0.14934808015823364,0.11087992787361145,0.16525761783123016,0.41030508279800415,0.022044228514035542,1,44.75458063883707,113.66038745915284
optic_lobe_seeded,0,8,0.021726469748786517,0.02244081050157547,0.149802565574646,0.108011893928051,0.16681697964668274,0.4281327724456787,0.022044228514035542,2,44.05867452832172,113.62500328355236
optic_lobe_seeded,0,9,0.021196056210568973,0.01993097228308519,0.14117708802223206,0.10337616503238678,0.15669435262680054,0.4891388416290283,0.01993097228308519,0,44.01096710009733,113.65726282080868
optic_lobe_seeded,0,10,0.02101643903713141,0.020634072087705135,0.14364564418792725,0.10570138692855835,0.1592629998922348,0.4672759771347046,0.01993097228308519,1,44.0179377606255,113.58443127659848
optic_lobe_seeded,0,11,0.02007419117061155,0.019773311354219912,0.14061760902404785,0.09861922264099121,0.15747082233428955,0.5493010878562927,0.019773311354219912,0,44.23621038394049,113.63664329313906
optic_lobe_seeded,0,12,0.019147280803216354,0.01839913142224153,0.1356433928012848,0.09928327053785324,0.15056583285331726,0.5130333304405212,0.01839913142224153,0,45.04128084331751,113.66434957832098
optic_lobe_seeded,0,13,0.018949709253917847,0.01829973372320334,0.13527649641036987,0.1013614684343338,0.14937376976013184,0.5158884525299072,0.01829973372320334,0,44.70472644671099,113.6152644882095
optic_lobe_seeded,0,14,0.018265103828161953,0.017418678229053814,0.131979838013649,0.0967041626572609,0.14646553993225098,0.5465761423110962,0.017418678229053814,0,44.00946055300301,113.63124125695322
optic_lobe_seeded,0,15,0.01758840319567493,0.016441834811121225,0.12822571396827698,0.09166683256626129,0.14304308593273163,0.5910073518753052,0.016441834811121225,0,44.26451882492984,113.62303279695334
optic_lobe_seeded,0,16,0.0171729148032942,0.01670848550274968,0.129261314868927,0.09708596765995026,0.1426529884338379,0.5430344343185425,0.016441834811121225,1,44.95543103595264,113.66675004916033
optic_lobe_seeded,0,17,0.01689714675636164,0.0190212261552612,0.13791745901107788,0.09000982344150543,0.15646390616893768,0.6034469604492188,0.016441834811121225,2,44.20903473556973,113.61633801221615
optic_lobe_seeded,0,18,0.016640357886041915,0.01537156884248058,0.12398213148117065,0.08703765273094177,0.13881486654281616,0.6221458911895752,0.01537156884248058,0,45.08838101528818,113.65256069711177
optic_lobe_seeded,0,19,0.01613456501093294,0.016640474336842695,0.12899795174598694,0.08589769154787064,0.14584754407405853,0.6398274302482605,0.01537156884248058,1,44.10816993098706,113.63730851694709
optic_lobe_seeded,0,20,0.01598200969664114,0.016599491517990828,0.12883901596069336,0.08902017027139664,0.1446959674358368,0.6262589693069458,0.01537156884248058,2,44.33657803630922,113.62483772652922
optic_lobe_seeded,0,21,0.015690194156819156,0.015421237951765457,0.12418227642774582,0.09173701703548431,0.13756456971168518,0.5886658430099487,0.01537156884248058,3,44.71923222683836,113.5449916299549
optic_lobe_seeded,0,22,0.015463072866467493,0.014624015428125858,0.1209297925233841,0.08468130975961685,0.13546419143676758,0.6540845036506653,0.014624015428125858,0,44.674858526384924,113.65101253869943
optic_lobe_seeded,0,23,0.015207359208060163,0.01578653554121653,0.1256444752216339,0.09180890023708344,0.13951829075813293,0.6088442802429199,0.014624015428125858,1,44.87825014611008,113.57598519336898
optic_lobe_seeded,0,24,0.015244654107040593,0.014794773794710636,0.12163376808166504,0.0829528421163559,0.13693638145923615,0.6647707223892212,0.014624015428125858,2,43.867646548955236,113.6474715420627
optic_lobe_seeded,0,25,0.015085313861657465,0.014918443157027166,0.12214107811450958,0.08460826426744461,0.13710716366767883,0.6570776700973511,0.014624015428125858,3,43.80856771825347,113.62507760536391
optic_lobe_seeded,0,26,0.014911847920822245,0.015071963146328925,0.12276792526245117,0.08346671611070633,0.13829167187213898,0.6602879166603088,0.014624015428125858,4,44.82995427126298,113.58512736205012
optic_lobe_seeded,0,27,0.014405438769608736,0.014005536989619335,0.1183449849486351,0.08704133331775665,0.13122574985027313,0.6222274303436279,0.014005536989619335,0,43.95917112502502,113.59169300401118
optic_lobe_seeded,0,28,0.014595846292961921,0.014560526857773462,0.12066701054573059,0.08187723159790039,0.13597369194030762,0.6759836673736572,0.014005536989619335,1,43.94727766135475,113.54490578779951
optic_lobe_seeded,0,29,0.014340800811935749,0.013752905869235594,0.11727278679609299,0.07935340702533722,0.1322152018547058,0.6854825615882874,0.013752905869235594,0,44.02939536690246,113.56849687109934
optic_lobe_seeded,0,30,0.013994487268584115,0.014183937820295494,0.11909633874893188,0.08048783987760544,0.13430097699165344,0.6929243803024292,0.013752905869235594,1,44.03945765621029,113.59126196696889
shuffled_topology,0,1,3.20286547757153,0.03657841458916664,0.19125483930110931,0.14697177708148956,0.2099219113588333,-0.061397433280944824,0.03657841458916664,0,44.96711433294695,113.79246473411331
shuffled_topology,0,2,0.0352208148821124,0.03316394239664078,0.18210968375205994,0.1472875475883484,0.1972285509109497,-0.033161044120788574,0.03316394239664078,0,44.096182784065604,113.65854145598132
shuffled_topology,0,3,0.033850619649248466,0.03322506615271171,0.18227744102478027,0.14545415341854095,0.19813919067382812,-0.0037633180618286133,0.03316394239664078,1,44.188399249746,113.66253393952502
shuffled_topology,0,4,0.032977945224515026,0.03447813739379247,0.18568289279937744,0.14274626970291138,0.20378658175468445,0.03617274761199951,0.03316394239664078,2,44.06713104387745,113.64070538437227
shuffled_topology,0,5,0.03189189134697829,0.030357199224332967,0.17423316836357117,0.13815297186374664,0.1897173970937729,0.08737027645111084,0.030357199224332967,0,44.29022054903908,113.6500373617746
shuffled_topology,0,6,0.03104213716994439,0.028623010714848837,0.16918335855007172,0.13639868795871735,0.18339088559150696,0.09116190671920776,0.028623010714848837,0,44.201813166379,113.63836861972231
shuffled_topology,0,7,0.029800307351563658,0.028799663422008355,0.1697046309709549,0.13437847793102264,0.18485310673713684,0.13387417793273926,0.028623010714848837,1,44.09147206606576,113.63820692122681
shuffled_topology,0,8,0.028676455853773014,0.02744700846572717,0.16567137837409973,0.12859058380126953,0.18139107525348663,0.18946760892868042,0.02744700846572717,0,44.49271142028738,109.66077360563213
shuffled_topology,0,9,0.027487117225038153,0.026882950216531754,0.16396020352840424,0.12782855331897736,0.17931629717350006,0.2188800573348999,0.026882950216531754,0,44.189891990448814,113.49686369288247
shuffled_topology,0,10,0.027766197228005954,0.027571025242408117,0.16604524850845337,0.1355254352092743,0.17936809360980988,0.12424516677856445,0.026882950216531754,1,44.29655151447514,114.08654454455245
shuffled_topology,0,11,0.027179933472403457,0.027628065521518388,0.1662169247865677,0.12900739908218384,0.18199075758457184,0.2287546992301941,0.026882950216531754,2,44.00062916369643,114.10656820685836
shuffled_topology,0,12,0.026502886188349555,0.026033719442784785,0.16134968400001526,0.13403598964214325,0.17340047657489777,0.11245590448379517,0.026033719442784785,0,44.10261754511157,114.05538626102498
shuffled_topology,0,13,0.025944331381469964,0.025427516301472983,0.15946008265018463,0.12294603139162064,0.17488107085227966,0.28775620460510254,0.025427516301472983,0,44.02711627370445,113.99948720214888
shuffled_topology,0,14,0.025295717734843494,0.02591041997075081,0.1609671413898468,0.119269460439682,0.17819371819496155,0.31028038263320923,0.025427516301472983,1,43.82825157814659,113.99779351887992
shuffled_topology,0,15,0.02552292595750519,0.024370817467570305,0.15611155331134796,0.11811961978673935,0.17198865115642548,0.32089775800704956,0.024370817467570305,0,44.3593704677769,114.14252028940246
shuffled_topology,0,16,0.024717837665230037,0.023566827550530432,0.15351490676403046,0.11774985492229462,0.16857551038265228,0.3278111219406128,0.023566827550530432,0,44.091750932566356,114.10313782014418
shuffled_topology,0,17,0.023926586804113217,0.024508170907696088,0.15655085444450378,0.11782548576593399,0.1726870983839035,0.32048362493515015,0.023566827550530432,1,43.827443850866985,114.0755762666231
shuffled_topology,0,18,0.023768750418509756,0.02403929494321346,0.15504610538482666,0.11658824235200882,0.17106282711029053,0.32201629877090454,0.023566827550530432,2,43.87792058620835,114.09410086111166
shuffled_topology,0,19,0.02386892628190773,0.023324150467912357,0.15272246301174164,0.12040512263774872,0.16654585301876068,0.2923189401626587,0.023324150467912357,0,43.80791975941975,114.10115630936343
shuffled_topology,0,20,0.02330382280051708,0.022687931545078754,0.15062513947486877,0.11395946890115738,0.16594727337360382,0.3875159025192261,0.022687931545078754,0,44.25472030823585,114.01244810590288
shuffled_topology,0,21,0.02309857972764543,0.0222237724189957,0.1490764021873474,0.11229486763477325,0.16440969705581665,0.38365286588668823,0.0222237724189957,0,43.85314228985226,114.02392852993216
shuffled_topology,0,22,0.022642090983156647,0.023509759083390237,0.15332892537117004,0.11334708333015442,0.16982591152191162,0.38025134801864624,0.0222237724189957,1,44.084842427342664,114.02576498978306
shuffled_topology,0,23,0.022856678374643835,0.02532591260969639,0.1591411679983139,0.1136932522058487,0.17755496501922607,0.4001407027244568,0.0222237724189957,2,44.04424515191931,114.02947023237357
shuffled_topology,0,24,0.022758753943656174,0.02303786426782608,0.15178228914737701,0.11070122569799423,0.16861024498939514,0.40298640727996826,0.0222237724189957,3,44.07568958081538,114.04860332328826
shuffled_topology,0,25,0.022497217596641608,0.023119529274602733,0.15205107629299164,0.10962517559528351,0.16932344436645508,0.4243071675300598,0.0222237724189957,4,44.070291614043526,114.05140143755125
shuffled_topology,0,26,0.022138050983526877,0.02272929170479377,0.15076236426830292,0.10731486976146698,0.1683320552110672,0.43842965364456177,0.0222237724189957,5,44.04958575585624,114.07482384087052
shuffled_topology,0,27,0.021741344979298968,0.020609229616820813,0.14355915784835815,0.10671593248844147,0.15880711376667023,0.4321444034576416,0.020609229616820813,0,44.11901661666343,114.03318251750898
shuffled_topology,0,28,0.022257360243903738,0.022984539903700352,0.15160652995109558,0.10675300657749176,0.16964282095432281,0.44919127225875854,0.020609229616820813,1,43.826303085137624,114.00806065608049
shuffled_topology,0,29,0.021732962331069368,0.021562240769465765,0.1468408703804016,0.10953246802091599,0.1623104214668274,0.40076208114624023,0.020609229616820813,2,43.97481905092718,114.02687813009834
shuffled_topology,0,30,0.021413017210683654,0.020960438872377078,0.14477720856666565,0.10526527464389801,0.16093549132347107,0.4747632145881653,0.020609229616820813,3,44.06546911422629,114.02382273995318
random_sparse,0,1,2.9242789769545197,0.03500837584336599,0.18710525333881378,0.14993874728679657,0.20315439999103546,-0.104683518409729,0.03500837584336599,0,45.178187757206615,114.15166500135092
random_sparse,0,2,0.03505503784066864,0.0335380087296168,0.18313384056091309,0.14596588909626007,0.199133038520813,-0.014702439308166504,0.0335380087296168,0,44.28914751933189,114.0266077760607
random_sparse,0,3,0.03375330587316837,0.033510461015005905,0.18305863440036774,0.14548763632774353,0.19920432567596436,-0.004225492477416992,0.033510461015005905,0,44.16782786574913,114.0255937257316
random_sparse,0,4,0.03303497079759836,0.03209524881094694,0.17915146052837372,0.14324389398097992,0.1946367472410202,0.02944117784500122,0.03209524881094694,0,44.411748064216226,114.06472346995724
random_sparse,0,5,0.031717635731079746,0.030627819895744323,0.17500805854797363,0.1389102041721344,0.19050900638103485,0.07733827829360962,0.030627819895744323,0,44.20374122436624,114.01118395780213
random_sparse,0,6,0.03096457216888666,0.02845173105597496,0.16867642104625702,0.13537488877773285,0.18306948244571686,0.10475403070449829,0.02845173105597496,0,44.36427109473152,114.0647920917836
random_sparse,0,7,0.029815459637237446,0.028266987266639867,0.1681278944015503,0.1332695186138153,0.18308496475219727,0.1481107473373413,0.028266987266639867,0,45.1588932860177,114.02658000268275
random_sparse,0,8,0.02839098253420421,0.027319516179462273,0.16528616845607758,0.12851938605308533,0.18088848888874054,0.19036483764648438,0.027319516179462273,0,44.109724359121174,114.0938804827747
random_sparse,0,9,0.027458425385079213,0.026873906577626862,0.16393263638019562,0.12838099896907806,0.17908094823360443,0.21211367845535278,0.026873906577626862,0,44.03491180436686,114.06315819476731
random_sparse,0,10,0.027731015479990413,0.028224945068359375,0.16800281405448914,0.13731442391872406,0.18141046166419983,0.10097205638885498,0.026873906577626862,1,44.29032583319349,114.08342995494604
random_sparse,0,11,0.027170958197010413,0.02846685244391362,0.16872121393680573,0.12928703427314758,0.18531784415245056,0.22540748119354248,0.026873906577626862,2,44.45738155010622,114.05945219611749
random_sparse,0,12,0.02652688349730202,0.02645545961956183,0.16265134513378143,0.14048254489898682,0.17267166078090668,0.025028765201568604,0.02645545961956183,0,44.3180232225568,114.04632095852867
random_sparse,0,13,0.026017613376357725,0.025691686756908895,0.16028626263141632,0.12407639622688293,0.17561332881450653,0.27459919452667236,0.025691686756908895,0,44.32745472836541,114.0313111525611
random_sparse,0,14,0.025404232660574573,0.02592435342570146,0.16101041436195374,0.12119679898023605,0.17760126292705536,0.28780919313430786,0.025691686756908895,1,44.30324596207356,114.07346474693622
random_sparse,0,15,0.02555929236114025,0.02411687181641658,0.15529607236385345,0.11899100989103317,0.1705750823020935,0.3108411431312561,0.02411687181641658,0,44.357629344798625,114.03631195996422
random_sparse,0,16,0.02481713260390929,0.023640458782513935,0.15375453233718872,0.1184750571846962,0.16864906251430511,0.3195057511329651,0.023640458782513935,0,44.28133256488945,114.0753783507389
random_sparse,0,17,0.024013005782450948,0.024948306878407798,0.15795032680034637,0.12099083513021469,0.17350225150585175,0.28348320722579956,0.023640458782513935,1,44.29747025098186,114.06625097797951
random_sparse,0,18,0.0238420438952744,0.02410544951756795,0.15525929629802704,0.12130461633205414,0.16970786452293396,0.26605355739593506,0.023640458782513935,2,45.15547654690454,114.10411462257616
random_sparse,0,19,0.024007633341742413,0.02366684942195813,0.1538403332233429,0.12370963394641876,0.1668778508901596,0.252941370010376,0.023640458782513935,3,44.0754006835632,114.08925541862845
random_sparse,0,20,0.023460112339151757,0.023262783822913965,0.15252141654491425,0.1157161071896553,0.16792573034763336,0.3684879541397095,0.023262783822913965,0,44.20440941123525,114.15719719295157
random_sparse,0,21,0.023223524926496403,0.02274349859605233,0.15080946683883667,0.11230465024709702,0.16676054894924164,0.38354551792144775,0.02274349859605233,0,44.07787479547551,114.16486714559142
random_sparse,0,22,0.02284500708005258,0.022779996196428936,0.15093043446540833,0.11292271316051483,0.16671594977378845,0.3848833441734314,0.02274349859605233,1,44.27509717998328,114.23423215659568
random_sparse,0,23,0.023003831492470844,0.024309107040365537,0.15591378509998322,0.11311809718608856,0.17339491844177246,0.4061945080757141,0.02274349859605233,2,44.28315572877182,114.15566733508604
random_sparse,0,24,0.022916305983172996,0.023934644274413587,0.15470826625823975,0.1138024851679802,0.17154143750667572,0.36906754970550537,0.02274349859605233,3,44.29062388872262,114.28496520291083
random_sparse,0,25,0.022550497124237675,0.023086386794845263,0.15194204449653625,0.11290881782770157,0.16809335350990295,0.3893028497695923,0.02274349859605233,4,44.403606739186216,114.1913072578609
random_sparse,0,26,0.022338168948356593,0.023489469724396864,0.15326274931430817,0.11073338985443115,0.17059680819511414,0.40208208560943604,0.02274349859605233,5,44.325349591090344,114.27791593055008
random_sparse,0,27,0.02206750050453203,0.0210442795107762,0.14506645500659943,0.10796231776475906,0.1604321002960205,0.4188024401664734,0.0210442795107762,0,44.404580998409074,114.16124171292176
random_sparse,0,28,0.02220836060919932,0.02257083635777235,0.15023593604564667,0.10714663565158844,0.16767841577529907,0.4451218247413635,0.0210442795107762,1,44.083856072160415,114.17518534493865
random_sparse,0,29,0.02178475395111101,0.020868467229108015,0.14445921778678894,0.1101103276014328,0.15887270867824554,0.39442259073257446,0.020868467229108015,0,44.187476013437845,114.30826508876635
random_sparse,0,30,0.021427970153412648,0.021370246385534603,0.14618565142154694,0.1066000759601593,0.16239939630031586,0.46135836839675903,0.020868467229108015,1,44.22333943506237,114.331306968641
